reg_number,url,law,purchase_method,status,object_name,customer_name,customer_url,initial_price,region_code,region_name,scraped_at
32615951160,https://zakupki.gov.ru/epz/order/notice/notice223/common-info.html?noticeInfoId=19705064,223-ФЗ,223-ФЗ                                    Прочие,Подача заявок,Поставка лекарственного препарата Элькар 5 мл,ГОСУДАРСТВЕННОЕ УНИТАРНОЕ ПРЕДПРИЯТИЕ РЕСПУБЛИКИ АДЫГЕЯ АПТЕЧНАЯ БАЗА,https://zakupki.gov.ru/epz/organization/view223/info.html?agencyId=1767,684000.0,16,Республика Татарстан,2026-04-25T20:27:28.532189
32615951149,https://zakupki.gov.ru/epz/order/notice/notice223/common-info.html?noticeInfoId=19705050,223-ФЗ,"223-ФЗ                                    Аукцион в электронной форме, участниками которого могут являться только субъекты малого и среднего предпринимательства",Подача заявок,Замена ограждения (частично),"МУНИЦИПАЛЬНОЕ ОБЩЕОБРАЗОВАТЕЛЬНОЕ АВТОНОМНОЕ УЧРЕЖДЕНИЕ ""СРЕДНЯЯ ОБЩЕОБРАЗОВАТЕЛЬНАЯ ШКОЛА №76""",https://zakupki.gov.ru/epz/organization/view223/info.html?agencyId=491834,1496588.09,16,Республика Татарстан,2026-04-25T20:27:28.533008
32615937467,https://zakupki.gov.ru/epz/order/notice/notice223/common-info.html?noticeInfoId=19705060,223-ФЗ,223-ФЗ                                    Прочие,Подача заявок,Поставка материалов в рамках подготовки к грозовому сезону и для проведения плановых ремонтов ВЛ для нужд Филиала АО «АЭСК» г. Мончегорск,"АКЦИОНЕРНОЕ ОБЩЕСТВО ""АПАТИТСКАЯ ЭЛЕКТРОСЕТЕВАЯ КОМПАНИЯ""",https://zakupki.gov.ru/epz/organization/view223/info.html?agencyId=754558,996812.11,16,Республика Татарстан,2026-04-25T20:27:28.534441
0348100021726000042,https://zakupki.gov.ru/epz/order/notice/ok20/view/common-info.html?regNumber=0348100021726000042,44-ФЗ,44-ФЗ                                    Открытый конкурс в электронной форме,Подача заявок,"Выполнение работ по содержанию, эксплуатации и текущему ремонту объектов",УПРАВЛЕНИЕ СУДЕБНОГО ДЕПАРТАМЕНТА В МОСКОВСКОЙ ОБЛАСТИ,https://zakupki.gov.ru/epz/organization/view/info.html?organizationId=784499,11741400.0,16,Республика Татарстан,2026-04-25T20:27:28.535936
0322300059126000353,https://zakupki.gov.ru/epz/order/notice/ea20/view/common-info.html?regNumber=0322300059126000353,44-ФЗ,44-ФЗ                                    Электронный аукцион,Подача заявок,"Поставка лезвий ручного скальпеля, одноразового использования","КРАЕВОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ЗДРАВООХРАНЕНИЯ ""ГОРОДСКАЯ БОЛЬНИЦА № 7"" МИНИСТЕРСТВА ЗДРАВООХРАНЕНИЯ ХАБАРОВСКОГО КРАЯ",https://zakupki.gov.ru/epz/organization/view/info.html?organizationId=764000,5620.0,16,Республика Татарстан,2026-04-25T20:27:28.536927
0322300059126000352,https://zakupki.gov.ru/epz/order/notice/ea20/view/common-info.html?regNumber=0322300059126000352,44-ФЗ,44-ФЗ                                    Электронный аукцион,Подача заявок,"Поставка скальпелей, одноразового использования","КРАЕВОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ЗДРАВООХРАНЕНИЯ ""ГОРОДСКАЯ БОЛЬНИЦА № 7"" МИНИСТЕРСТВА ЗДРАВООХРАНЕНИЯ ХАБАРОВСКОГО КРАЯ",https://zakupki.gov.ru/epz/organization/view/info.html?organizationId=764000,162425.0,16,Республика Татарстан,2026-04-25T20:27:28.537875
0322300059126000348,https://zakupki.gov.ru/epz/order/notice/ea20/view/common-info.html?regNumber=0322300059126000348,44-ФЗ,44-ФЗ                                    Электронный аукцион,Подача заявок,"Поставка медицинских изделий: Анализатор лактата, ввод в эксплуатацию медицинских изделий, обучение правилам эксплуатации специалистов, эксплуатирующих медицинские изделия","КРАЕВОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ЗДРАВООХРАНЕНИЯ ""ГОРОДСКАЯ БОЛЬНИЦА № 7"" МИНИСТЕРСТВА ЗДРАВООХРАНЕНИЯ ХАБАРОВСКОГО КРАЯ",https://zakupki.gov.ru/epz/organization/view/info.html?organizationId=764000,109500.0,16,Республика Татарстан,2026-04-25T20:27:28.538869
0346300076826000181,https://zakupki.gov.ru/epz/order/notice/ea20/view/common-info.html?regNumber=0346300076826000181,44-ФЗ,44-ФЗ                                    Электронный аукцион,Подача заявок,26-ЭА-182 лекарственный препарат для медицинского применения (Адеметионин для паллиативного отделения),"ГОСУДАРСТВЕННОЕ УЧРЕЖДЕНИЕ ЗДРАВООХРАНЕНИЯ ""ЕЛЕЦКАЯ ГОРОДСКАЯ КЛИНИЧЕСКАЯ БОЛЬНИЦА  ИМ. Н. А. СЕМАШКО""",https://zakupki.gov.ru/epz/organization/view/info.html?organizationId=616177,23100.0,16,Республика Татарстан,2026-04-25T20:27:28.539703
32615939132,https://zakupki.gov.ru/epz/order/notice/notice223/common-info.html?noticeInfoId=19705046,223-ФЗ,"223-ФЗ                                    Аукцион в электронной форме, участниками которого могут являться только субъекты малого и среднего предпринимательства",Подача заявок,Поставка лекарственных препаратов для обеспечения беременных,"ГОСУДАРСТВЕННОЕ АВТОНОМНОЕ УЧРЕЖДЕНИЕ ЗДРАВООХРАНЕНИЯ СВЕРДЛОВСКОЙ ОБЛАСТИ ""АРАМИЛЬСКАЯ ГОРОДСКАЯ БОЛЬНИЦА""",https://zakupki.gov.ru/epz/organization/view223/info.html?agencyId=549345,265553.0,16,Республика Татарстан,2026-04-25T20:27:28.540777
0418200002426000001,https://zakupki.gov.ru/epz/order/notice/ok20/view/common-info.html?regNumber=0418200002426000001,44-ФЗ,44-ФЗ                                    Открытый конкурс в электронной форме для заключения договора на проведение аудита бухгалтерской (финансовой) отчетности (согласно ч. 4 ст. 5 Федерального закона от 30.12.2008г. № 307-ФЗ),Подача заявок,Услуги по проведению финансового аудита,"НЕПУБЛИЧНОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""КРАСНОДАРДОРНЕРУД",https://zakupki.gov.ru/epz/organization/view/info.html?organizationId=1361701,100000.0,16,Республика Татарстан,2026-04-25T20:27:31.281391
0301100003226000025,https://zakupki.gov.ru/epz/order/notice/ea20/view/common-info.html?regNumber=0301100003226000025,44-ФЗ,44-ФЗ                                    Электронный аукцион,Подача заявок,Прочая закупка товаров в целях текущего ремонта государственного имущества(строительные материалы и оборудование),"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""КОЛОНИЯ-ПОСЕЛЕНИЕ № 8 УПРАВЛЕНИЯ ФЕДЕРАЛЬНОЙ СЛУЖБЫ ИСПОЛНЕНИЯ НАКАЗАНИЙ ПО РЕСПУБЛИКЕ БАШКОРТОСТАН""",https://zakupki.gov.ru/epz/organization/view/info.html?organizationId=629130,633284.7,16,Республика Татарстан,2026-04-25T20:27:31.282760
0862300006326000059,https://zakupki.gov.ru/epz/order/notice/ea20/view/common-info.html?regNumber=0862300006326000059,44-ФЗ,44-ФЗ                                    Электронный аукцион,Подача заявок,"Устройство детского игрового оборудования у д.58 по ул. Неделина (поставка, установка)","МУНИЦИПАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""АДМИНИСТРАТИВНО-ХОЗЯЙСТВЕННАЯ СЛУЖБА""",https://zakupki.gov.ru/epz/organization/view/info.html?organizationId=1392886,3177232.82,16,Республика Татарстан,2026-04-25T20:27:31.284112
0124300016426000039,https://zakupki.gov.ru/epz/order/notice/ea20/view/common-info.html?regNumber=0124300016426000039,44-ФЗ,44-ФЗ                                    Электронный аукцион,Подача заявок,Бумага для офисной техники,АДМИНИСТРАЦИЯ ОНЕЖСКОГО МУНИЦИПАЛЬНОГО ОКРУГА АРХАНГЕЛЬСКОЙ ОБЛАСТИ,https://zakupki.gov.ru/epz/organization/view/info.html?reestrNumber=689430,200514.9,16,Республика Татарстан,2026-04-25T20:27:31.285945
0301200058826000068,https://zakupki.gov.ru/epz/order/notice/ea20/view/common-info.html?regNumber=0301200058826000068,44-ФЗ,44-ФЗ                                    Электронный аукцион,Подача заявок,"Капитальный ремонт по замене деревянных окон на ПВХ стационара ГБУЗ РКНД МЗ РБ по адресу:450045,Республика Башкортостан,г.Уфа,ул.Хусаина Ямашева,1",ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ЗДРАВООХРАНЕНИЯ РЕСПУБЛИКАНСКИЙ КЛИНИЧЕСКИЙ НАРКОЛОГИЧЕСКИЙ ДИСПАНСЕР МИНИСТЕРСТВА ЗДРАВООХРАНЕНИЯ РЕСПУБЛИКИ БАШКОРТОСТАН,https://zakupki.gov.ru/epz/organization/view/info.html?organizationId=777341,1638464.37,16,Республика Татарстан,2026-04-25T20:27:31.287450
32615950979,https://zakupki.gov.ru/epz/order/notice/notice223/common-info.html?noticeInfoId=19705056,223-ФЗ,223-ФЗ                                    Прочие,Подача заявок,"РКСМ-1846 Запрос котировок в электронной форме (попозиционный) (далее-закупка) на право заключения договоров поставки оргтехники для нужд ООО ""НОВОГОР-Прикамье"", ООО ""Самарские коммунальные системы"", ООО ""Амурские коммунальные системы"", АО ""ПКС-ВОДОКАНАЛ"", АО ""ПКС-Тепловые сети"", ООО ""Горводоканал"", ООО ""Волжские коммунальные системы"", ООО ""РКС-Тамбов"", ООО ""Нижневартовские коммунальные системы"", ООО «ЭНЕРГОКОМФОРТ. КАРЕЛИЯ», ООО «БВК».","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""РКС-ХОЛДИНГ""",https://zakupki.gov.ru/epz/organization/view223/info.html?agencyId=552231,33365741.7,16,Республика Татарстан,2026-04-25T20:27:31.288924
